,Unnamed: 0,tweet,sentiment,lang,tweet_without_stopwords
2897,907480,from today facts are having a revival there is so much to celebrate today now the world will deal with climatechange and covid using scientific evidence murdoch and trump begone auspol insiders,1,en,"['today', 'facts', 'revival', 'much', 'celebrate', 'today', 'world', 'deal', 'climatechange', 'covid', 'using', 'scientific', 'evidence', 'murdoch', 'trump', 'begone', 'auspol', 'insiders']"
2899,107668,trump and pompeo have reached the political dilemma of reaching out to sudan to normalize relations with israel to escape electoral defeat so that they can gain a reputation among voting citizens,0,en,"['trump', 'pompeo', 'reached', 'political', 'dilemma', 'reaching', 'sudan', 'normalize', 'relations', 'israel', 'escape', 'electoral', 'defeat', 'gain', 'reputation', 'among', 'voting', 'citizens']"
2900,677679,trump supporters hate democracy election2020,-1,en,"['trump', 'supporters', 'hate', 'democracy', 'election2020']"
2902,224257,trump pence 2020 young handsome heros,1,en,"['trump', 'pence', '2020', 'young', 'handsome', 'heros']"
2903,954878,unifyamerica good riddance trump 1 issue addressing covid19 as everyone is affected by the pandemic we should be prepared to work with republicansforbiden not trump obstruction supporters before we extend olive branches biden must support and unify his base,-1,en,"['unifyamerica', 'good', 'riddance', 'trump', '1', 'issue', 'addressing', 'covid19', 'everyone', 'affected', 'pandemic', 'prepared', 'work', 'republicansforbiden', 'trump', 'obstruction', 'supporters', 'extend', 'olive', 'branches', 'biden', 'must', 'support', 'unify', 'base']"
2906,115547,biden to trump the american people are tired of your lies thereidout,-1,en,"['biden', 'trump', 'american', 'people', 'tired', 'lies', 'thereidout']"
2910,642783,when a president sabotages his own country by donald trump may hug and kiss the flag but he is undermining our election s legitimacy and our government donaldtrump,1,en,"['president', 'sabotages', 'country', 'donald', 'trump', 'may', 'hug', 'kiss', 'flag', 'undermining', 'election', 'legitimacy', 'government', 'donaldtrump']"
2911,147415,oops it seems cucumbergiuliani is still there ha ha trump,0,en,"['oops', 'seems', 'cucumbergiuliani', 'still', 'ha', 'ha', 'trump']"
2912,141139,great interview with trump i like interviews that are conversations outkick maga,1,en,"['great', 'interview', 'trump', 'like', 'interviews', 'conversations', 'outkick', 'maga']"
2914,271214,these trump fools are just pandering to the ignorant trump trash notice how trump only offers bogus claims about what other will do he s never able to present a plan of what he will do because he has no plans or accomplishments trump s a fraud and a phony,-1,en,"['trump', 'fools', 'pandering', 'ignorant', 'trump', 'trash', 'notice', 'trump', 'offers', 'bogus', 'claims', 'never', 'able', 'present', 'plan', 'plans', 'accomplishments', 'trump', 'fraud', 'phony']"
2916,624231,bad for the usa y ou think that legitmate votes by americans citizens are bad for your country i see that you already know that you have lost preparing to cause mayhem on your way out trump biden presidentialelection2020,-1,en,"['bad', 'usa', 'ou', 'think', 'legitmate', 'votes', 'americans', 'citizens', 'bad', 'country', 'see', 'already', 'know', 'lost', 'preparing', 'cause', 'mayhem', 'way', 'trump', 'biden', 'presidentialelection2020']"
2917,597992,we hope so usaelections2020 biden2020 trump,0,en,"['hope', 'usaelections2020', 'biden2020', 'trump']"
2918,814056,it sure sounds like trump may barricade himself in the oval office and refuse to come out if biden wins newsorsatire,1,en,"['sure', 'sounds', 'like', 'trump', 'may', 'barricade', 'oval', 'office', 'refuse', 'come', 'biden', 'wins', 'newsorsatire']"
2919,405182,trump is a proven putin puppet vote biden,0,en,"['trump', 'proven', 'putin', 'puppet', 'vote', 'biden']"
2921,250613,packed bars and mask less catwalks with covid curbs fading china set for consumption rebound consumers spending virus covid19 asia beijing xi tradewar trump elections markets riskoff wallstreet nasdaq hongkong shanghai economy growth,-1,en,"['packed', 'bars', 'mask', 'less', 'catwalks', 'covid', 'curbs', 'fading', 'china', 'set', 'consumption', 'rebound', 'consumers', 'spending', 'virus', 'covid19', 'asia', 'beijing', 'xi', 'tradewar', 'trump', 'elections', 'markets', 'riskoff', 'wallstreet', 'nasdaq', 'hongkong', 'shanghai', 'economy', 'growth']"
2923,517803,griffin joebiden will bring more senate and house seats with him that s far more valuable than any policy differences between him and bernie even if you think bernie is better which he is not election2020 trump,1,en,"['griffin', 'joebiden', 'bring', 'senate', 'house', 'seats', 'far', 'valuable', 'policy', 'differences', 'bernie', 'even', 'think', 'bernie', 'better', 'election2020', 'trump']"
2925,290458,covid is a fr ud so is trump so is biden,0,en,"['covid', 'fr', 'ud', 'trump', 'biden']"
2926,455065,former wto director pascal lamy denies trump s alleged economic success business former wto director pascal lamy denies trump s alleged economic success 234,1,en,"['former', 'wto', 'director', 'pascal', 'lamy', 'denies', 'trump', 'alleged', 'economic', 'success', 'business', 'former', 'wto', 'director', 'pascal', 'lamy', 'denies', 'trump', 'alleged', 'economic', 'success', '234']"
2928,797147,president vice president congratulations from india uselection2020 biden trumpislosing trump uselectionresults2020,0,en,"['president', 'vice', 'president', 'congratulations', 'india', 'uselection2020', 'biden', 'trumpislosing', 'trump', 'uselectionresults2020']"
2929,388078,grandpa groove gt is salty head man remember trump stole the slogan from reagan,0,en,"['grandpa', 'groove', 'gt', 'salty', 'head', 'man', 'remember', 'trump', 'stole', 'slogan', 'reagan']"
2931,123122,redtsunami damn right i support percent i support i support i support i support i support 45 trump truth bold focus whatmatters be life walkaway blackconservative,1,en,"['redtsunami', 'damn', 'right', 'support', 'percent', 'support', 'support', 'support', 'support', 'support', '45', 'trump', 'truth', 'bold', 'focus', 'whatmatters', 'life', 'walkaway', 'blackconservative']"
2933,204732,if you re not sure how donaldtrump did in the 2nd debates2020 reread these words everyone has used expectations were low it doesn t matter how he did if the expectations were low that alone answers the question,-1,en,"['sure', 'donaldtrump', '2nd', 'debates2020', 'reread', 'words', 'everyone', 'used', 'expectations', 'low', 'matter', 'expectations', 'low', 'alone', 'answers', 'question']"
2936,873212,retweet and celebrate election2020 trump trumpislosing loser losergotfired,0,en,"['retweet', 'celebrate', 'election2020', 'trump', 'trumpislosing', 'loser', 'losergotfired']"
2937,127230,fed up with sage how s abt parsley professors and random scientists loving every yarn that s my starter i m sure u ur listeners could improve upon that rosemary thyme for l8ers scarborough fair is cancelled are u going going to the boston tea party trump biden,1,en,"['fed', 'sage', 'abt', 'parsley', 'professors', 'random', 'scientists', 'loving', 'every', 'yarn', 'starter', 'sure', 'u', 'ur', 'listeners', 'could', 'improve', 'upon', 'rosemary', 'thyme', 'l8ers', 'scarborough', 'fair', 'cancelled', 'u', 'going', 'going', 'boston', 'tea', 'party', 'trump', 'biden']"
2940,605386,i have to say america showed the f ck up for election2020 every single one of us deserve better than this this is not about trump or biden it s about your fundamental right to have a fair election that is free of media bias and interference americadecides americafirst,1,en,"['say', 'america', 'showed', 'f', 'ck', 'election2020', 'every', 'single', 'one', 'us', 'deserve', 'better', 'trump', 'biden', 'fundamental', 'right', 'fair', 'election', 'free', 'media', 'bias', 'interference', 'americadecides', 'americafirst']"
2941,965382,shit based perception is not equal to facts based opinion stupidity is not equal to knowledge accepting a different opinion is very different from accepting the unacceptable bethechange hypocrisy trump trumpmeltdown trumpcrimefamily trumpvirus covid19 resist truth,-1,en,"['shit', 'based', 'perception', 'equal', 'facts', 'based', 'opinion', 'stupidity', 'equal', 'knowledge', 'accepting', 'different', 'opinion', 'different', 'accepting', 'unacceptable', 'bethechange', 'hypocrisy', 'trump', 'trumpmeltdown', 'trumpcrimefamily', 'trumpvirus', 'covid19', 'resist', 'truth']"
2942,757028,uselectionresults usaelections2020 uselection2020 biden trump,0,en,"['uselectionresults', 'usaelections2020', 'uselection2020', 'biden', 'trump']"
2943,749967,i watch the news the usual news channels as u do and it s just heartbreaking to watch american democracy gets shredded by a man who just doesn t care about anything other than doing all he can to remain in power no matter how another putin trump being a putinspuppet he is,-1,en,"['watch', 'news', 'usual', 'news', 'channels', 'u', 'heartbreaking', 'watch', 'american', 'democracy', 'gets', 'shredded', 'man', 'care', 'anything', 'remain', 'power', 'matter', 'another', 'putin', 'trump', 'putinspuppet']"
2944,589932,i was right trump,1,en,"['right', 'trump']"
2945,93606,when can we finally get this criminal in court who is going to defend trump rudycolludy i can only wish and btw who is going to be defending rudy,-1,en,"['finally', 'get', 'criminal', 'court', 'going', 'defend', 'trump', 'rudycolludy', 'wish', 'btw', 'going', 'defending', 'rudy']"
2946,837662,united states of america unitedwestand dividedwefall biden vs trump,0,en,"['united', 'states', 'america', 'unitedwestand', 'dividedwefall', 'biden', 'vs', 'trump']"
2947,225624,it s votersuppression and while other states are doing it it s common knowledge natural fact that mask less covidiot superspreader captaincontagious kag maga donaldtrump has an inkling that he s gonna lose amp bigly vote resistance,-1,en,"['votersuppression', 'states', 'common', 'knowledge', 'natural', 'fact', 'mask', 'less', 'covidiot', 'superspreader', 'captaincontagious', 'kag', 'maga', 'donaldtrump', 'inkling', 'gon', 'na', 'lose', 'amp', 'bigly', 'vote', 'resistance']"
2951,479707,society news greece socialmedia today watching people november2020 autumnwatch stories photos donaldtrump worldnews usavotes vote,0,en,"['society', 'news', 'greece', 'socialmedia', 'today', 'watching', 'people', 'november2020', 'autumnwatch', 'stories', 'photos', 'donaldtrump', 'worldnews', 'usavotes', 'vote']"
2952,240097,anti trump please vote makeamericaunitedagain vetsforscience ftrumps operationmaga antitrump dumptrump biden2020 trump voteblue negligenthomicide blm murdererinchief bidenharris shitler fucktrumpsshit,0,en,"['anti', 'trump', 'please', 'vote', 'makeamericaunitedagain', 'vetsforscience', 'ftrumps', 'operationmaga', 'antitrump', 'dumptrump', 'biden2020', 'trump', 'voteblue', 'negligenthomicide', 'blm', 'murdererinchief', 'bidenharris', 'shitler', 'fucktrumpsshit']"
2955,699019,just turned to trump s at 213 and both have him at 214 conversely they have biden on 264 while the other two have him at 253 wtf s going on,-1,en,"['turned', 'trump', '213', '214', 'conversely', 'biden', '264', 'two', '253', 'wtf', 'going']"
2956,772835,hey this is called class you can have it too if you want elections2020 trumpmeltdown trump electionresults2020,0,en,"['hey', 'called', 'class', 'want', 'elections2020', 'trumpmeltdown', 'trump', 'electionresults2020']"
2957,321238,what makes me crazy about trump is how he says things in such a sneaky way that he always has an excuse for when he s called out he has no belief system in principles or standards everything and everyone is a means to promoting himself my one word for him is evil,-1,en,"['makes', 'crazy', 'trump', 'says', 'things', 'sneaky', 'way', 'always', 'excuse', 'called', 'belief', 'system', 'principles', 'standards', 'everything', 'everyone', 'means', 'promoting', 'one', 'word', 'evil']"
2958,239528,the media asks biden questions about ice cream president trump joewillleadus trending eleccionesbolivia2020 election electionday trump usa europe europeanopen2020 coronavirus covid 19 covidiots sundaythoughts,0,en,"['media', 'asks', 'biden', 'questions', 'ice', 'cream', 'president', 'trump', 'joewillleadus', 'trending', 'eleccionesbolivia2020', 'election', 'electionday', 'trump', 'usa', 'europe', 'europeanopen2020', 'coronavirus', 'covid', '19', 'covidiots', 'sundaythoughts']"
2959,944260,neon ios icons from ios14 ios14homescreen ios icons appleevent apple apps stimulus digitalworkplaceday trumptantrum trump trumpvsbidenfight tech iphone12 iphone12pro,0,en,"['neon', 'ios', 'icons', 'ios14', 'ios14homescreen', 'ios', 'icons', 'appleevent', 'apple', 'apps', 'stimulus', 'digitalworkplaceday', 'trumptantrum', 'trump', 'trumpvsbidenfight', 'tech', 'iphone12', 'iphone12pro']"
2963,238572,that s what i heard loud amp clear they gave up an earlier tweet from this morning and are trying for herdimmunity while waiting for the rushed vaccine couple this with the eo trump signed friday and he is going to fire anyone that disagrees with him and dr atlas we r fucked,-1,en,"['heard', 'loud', 'amp', 'clear', 'gave', 'earlier', 'tweet', 'morning', 'trying', 'herdimmunity', 'waiting', 'rushed', 'vaccine', 'couple', 'eo', 'trump', 'signed', 'friday', 'going', 'fire', 'anyone', 'disagrees', 'dr', 'atlas', 'r', 'fucked']"
