,Unnamed: 0,tweet,sentiment,lang,tweet_without_stopwords
2846,279425,who do you believe will win the election biden trump bidenharristosaveamerica trump2020 trumprally bidenharris2020 trump2020landslidevictory bluewave2020 redwave redwave2020 bluewave2020 vote electionday election2020 retweeet,1,en,"['believe', 'win', 'election', 'biden', 'trump', 'bidenharristosaveamerica', 'trump2020', 'trumprally', 'bidenharris2020', 'trump2020landslidevictory', 'bluewave2020', 'redwave', 'redwave2020', 'bluewave2020', 'vote', 'electionday', 'election2020', 'retweeet']"
2848,365913,they are deserting biden sort of,0,en,"['deserting', 'biden', 'sort']"
2851,253940,the bidens are in serious trouble biden election2020,-1,en,"['bidens', 'serious', 'trouble', 'biden', 'election2020']"
2852,582389,breaking news joe biden is officially the new president of the united states of america he has just told the media that this song is the reason why he decided to run for president some months ago electionday biden trump election2020 pensilvania,1,en,"['breaking', 'news', 'joe', 'biden', 'officially', 'new', 'president', 'united', 'states', 'america', 'told', 'media', 'song', 'reason', 'decided', 'run', 'president', 'months', 'ago', 'electionday', 'biden', 'trump', 'election2020', 'pensilvania']"
2853,490399,wow georgia coming through to save 2020 bidenharris biden2020tosaveamerica biden election2020 electionresults2020 battlegroundstate georgia blue democrat,1,en,"['wow', 'georgia', 'coming', 'save', '2020', 'bidenharris', 'biden2020tosaveamerica', 'biden', 'election2020', 'electionresults2020', 'battlegroundstate', 'georgia', 'blue', 'democrat']"
2854,27643,if biden wins the election is null and void because of facebook twitter google and youtube election interference hunterbidensukrainescandal,1,en,"['biden', 'wins', 'election', 'null', 'void', 'facebook', 'twitter', 'google', 'youtube', 'election', 'interference', 'hunterbidensukrainescandal']"
2855,369968,did you already vote not yet well if you already did enjoy my christmas album and i wish you an early and happy christmas before december listen to my new single todayischristmas biden trump vote election2020,1,en,"['already', 'vote', 'yet', 'well', 'already', 'enjoy', 'christmas', 'album', 'wish', 'early', 'happy', 'christmas', 'december', 'listen', 'new', 'single', 'todayischristmas', 'biden', 'trump', 'vote', 'election2020']"
2857,60699,texas2020 brave texans are risking their lives to vote early no matter what the survey polls say vote for joebiden bidenharris amp down ballot democratic as if your life depends on it because it just might the life you save just might be your own,1,en,"['texas2020', 'brave', 'texans', 'risking', 'lives', 'vote', 'early', 'matter', 'survey', 'polls', 'say', 'vote', 'joebiden', 'bidenharris', 'amp', 'ballot', 'democratic', 'life', 'depends', 'might', 'life', 'save', 'might']"
2858,485660,sadly you are correct i can t wait to see them drag him out kicking and screaming like the toddler he is joebiden,-1,en,"['sadly', 'correct', 'wait', 'see', 'drag', 'kicking', 'screaming', 'like', 'toddler', 'joebiden']"
2861,724353,congratulations to americans americans joebiden presidentelectjoe uspresident bidenharris2020 trumpout kamalaharrisvp viral follow for fresh content uselectionresults2020 46thpresident creativepost,1,en,"['congratulations', 'americans', 'americans', 'joebiden', 'presidentelectjoe', 'uspresident', 'bidenharris2020', 'trumpout', 'kamalaharrisvp', 'viral', 'follow', 'fresh', 'content', 'uselectionresults2020', '46thpresident', 'creativepost']"
2862,401991,go electionday election2020 trump biden,0,en,"['go', 'electionday', 'election2020', 'trump', 'biden']"
2863,604435,heartiest congratulations to for elected as uspresident and as us vicepresident bye bye donaldtrump bidenharris2020 joebiden kamalaharris uselections electionday election2020 election2020results,0,en,"['heartiest', 'congratulations', 'elected', 'uspresident', 'us', 'vicepresident', 'bye', 'bye', 'donaldtrump', 'bidenharris2020', 'joebiden', 'kamalaharris', 'uselections', 'electionday', 'election2020', 'election2020results']"
2864,34763,so who is going to get biden votes when he s indicted and no longer the d candidate how does that work can you imagine having cast a vote for him already and get left with this my god democrats are dumb dumbocrats bidencrowdcontrol,-1,en,"['going', 'get', 'biden', 'votes', 'indicted', 'longer', 'candidate', 'work', 'imagine', 'cast', 'vote', 'already', 'get', 'left', 'god', 'democrats', 'dumb', 'dumbocrats', 'bidencrowdcontrol']"
2866,717442,congratulations joebiden as 46th us president kamalaharis as 49th us vice president election white house washington dc,0,en,"['congratulations', 'joebiden', '46th', 'us', 'president', 'kamalaharis', '49th', 'us', 'vice', 'president', 'election', 'white', 'house', 'washington', 'dc']"
2867,639969,president elect joebiden will be bringing his 2 german shepherd dogs major amp champ to wh not sure if he has any cats firstpets,1,en,"['president', 'elect', 'joebiden', 'bringing', '2', 'german', 'shepherd', 'dogs', 'major', 'amp', 'champ', 'wh', 'sure', 'cats', 'firstpets']"
2868,265835,when you are voting remember this in 55 hours it s either goodbye biden or goodbye america bidencrimefamiiy maga miga restart opposition,0,en,"['voting', 'remember', '55', 'hours', 'either', 'goodbye', 'biden', 'goodbye', 'america', 'bidencrimefamiiy', 'maga', 'miga', 'restart', 'opposition']"
2872,283652,one last push ball to the wall demcastpa wtpsenate wtpblue wtpbiden blm msnbc resist dumptrump teamjustice bidenharris bluewave joebiden joebidenkamalaharris wtpsenate voteblue wtpblue demvoice1,0,en,"['one', 'last', 'push', 'ball', 'wall', 'demcastpa', 'wtpsenate', 'wtpblue', 'wtpbiden', 'blm', 'msnbc', 'resist', 'dumptrump', 'teamjustice', 'bidenharris', 'bluewave', 'joebiden', 'joebidenkamalaharris', 'wtpsenate', 'voteblue', 'wtpblue', 'demvoice1']"
2873,206841,tuesdayteaser i have never seen jill biden smile or look any way enthused with this election as though she is just riding it out until kamalaharris becomes president because she knows joebiden has lost it joebidensneighborhood,1,en,"['tuesdayteaser', 'never', 'seen', 'jill', 'biden', 'smile', 'look', 'way', 'enthused', 'election', 'though', 'riding', 'kamalaharris', 'becomes', 'president', 'knows', 'joebiden', 'lost', 'joebidensneighborhood']"
2875,337003,biden wins china wins,1,en,"['biden', 'wins', 'china', 'wins']"
2877,477934,trump doesnt want votes to be counted hence joebiden kamalaharris won the election uselections uselectionresults uspresidentialelections2020 biden264 unitedstatesofamerica,0,en,"['trump', 'doesnt', 'want', 'votes', 'counted', 'hence', 'joebiden', 'kamalaharris', 'election', 'uselections', 'uselectionresults', 'uspresidentialelections2020', 'biden264', 'unitedstatesofamerica']"
2879,354399,some state polls have closed for the night with many others closing soon in the coming hours kentucky has been called for trump both virginia and south carolina leaning red biden up in georgia and florida vermont called blue as well electionnight elections2020,1,en,"['state', 'polls', 'closed', 'night', 'many', 'others', 'closing', 'soon', 'coming', 'hours', 'kentucky', 'called', 'trump', 'virginia', 'south', 'carolina', 'leaning', 'red', 'biden', 'georgia', 'florida', 'vermont', 'called', 'blue', 'well', 'electionnight', 'elections2020']"
2880,430653,i can t look at this any more how many electoral votes doe joebiden have how about the devil,1,en,"['look', 'many', 'electoral', 'votes', 'doe', 'joebiden', 'devil']"
2881,526600,uselectionresults2020 joebiden trumpmeltdown,0,en,"['uselectionresults2020', 'joebiden', 'trumpmeltdown']"
2882,393964,biden 238 trump 213 us elections2020,0,en,"['biden', '238', 'trump', '213', 'us', 'elections2020']"
2883,273493,we bring you the first part of a two part article series by in which he analyses both the presidential candidates of us elections 2020 uspresidentialelection2020 donaldtrump mikepence joebiden kamalaharris 1 2,1,en,"['bring', 'first', 'part', 'two', 'part', 'article', 'series', 'analyses', 'presidential', 'candidates', 'us', 'elections', '2020', 'uspresidentialelection2020', 'donaldtrump', 'mikepence', 'joebiden', 'kamalaharris', '1', '2']"
2884,644981,joebiden can we please savour this moment and not have to listen your constant negativity just for a day at least,-1,en,"['joebiden', 'please', 'savour', 'moment', 'listen', 'constant', 'negativity', 'day', 'least']"
2888,17028,never question their motives but always question their judgement joebiden on working with people across the isle so refreshing to hear an actual responsible sympathetic qualified learned civilized person speak bidentownhall,1,en,"['never', 'question', 'motives', 'always', 'question', 'judgement', 'joebiden', 'working', 'people', 'across', 'isle', 'refreshing', 'hear', 'actual', 'responsible', 'sympathetic', 'qualified', 'learned', 'civilized', 'person', 'speak', 'bidentownhall']"
2889,128322,that was a good reply by biden biden seems like a regular politician but his policies his people around him including vp his party are far more leftist if it were just biden we could breathe easier debatetonight debates2020,1,en,"['good', 'reply', 'biden', 'biden', 'seems', 'like', 'regular', 'politician', 'policies', 'people', 'around', 'including', 'vp', 'party', 'far', 'leftist', 'biden', 'could', 'breathe', 'easier', 'debatetonight', 'debates2020']"
2891,171155,he s trying to be like biden it s a worthy goal keep trying,1,en,"['trying', 'like', 'biden', 'worthy', 'goal', 'keep', 'trying']"
2894,402026,if biden gets in them he has to set up an investigation into how the ballots were treated counted etc in all the states weed out the issues that make the world think know that america is not a true democracy,-1,en,"['biden', 'gets', 'set', 'investigation', 'ballots', 'treated', 'counted', 'etc', 'states', 'weed', 'issues', 'make', 'world', 'think', 'know', 'america', 'true', 'democracy']"
2896,78755,damon no biden should not have the debate it will only allow trump to lie also biden must insist that trump is tested negative that day melania is still negative and so must trump the entire trump team must be tested trump is using covid19 as a bio weapon,-1,en,"['damon', 'biden', 'debate', 'allow', 'trump', 'lie', 'also', 'biden', 'must', 'insist', 'trump', 'tested', 'negative', 'day', 'melania', 'still', 'negative', 'must', 'trump', 'entire', 'trump', 'team', 'must', 'tested', 'trump', 'using', 'covid19', 'bio', 'weapon']"
2897,26549,i will be early voting on monday here in florida and it will be for the next president of the united states joebiden vote bidenharris2020landslide floridaforbiden,1,en,"['early', 'voting', 'monday', 'florida', 'next', 'president', 'united', 'states', 'joebiden', 'vote', 'bidenharris2020landslide', 'floridaforbiden']"
2899,613509,kamala harris makes history as the first woman elected vice president of the united states kamalaharris kamalaharrisvp joebiden 46thpresident,1,en,"['kamala', 'harris', 'makes', 'history', 'first', 'woman', 'elected', 'vice', 'president', 'united', 'states', 'kamalaharris', 'kamalaharrisvp', 'joebiden', '46thpresident']"
2900,572995,finally biden election2020,0,en,"['finally', 'biden', 'election2020']"
2903,406153,95 of the vote is in and joebiden has a strong 20 000 lead in wisconsin those fools didn t voteblue downballot though,1,en,"['95', 'vote', 'joebiden', 'strong', '20', '000', 'lead', 'wisconsin', 'fools', 'voteblue', 'downballot', 'though']"
2906,161091,when you click biden s tweeted link to see trump s covid plan at this is where the url takes you to 10 10,0,en,"['click', 'biden', 'tweeted', 'link', 'see', 'trump', 'covid', 'plan', 'url', 'takes', '10', '10']"
2908,524953,biden ahead of trump by 5 587 votes so far in pennsylvania the just came out a little brighter here in fl when they announced that biden has got this for sure haha crybaby conservatards i don t forget electionresults2020 election2020results counteveryvote biden,1,en,"['biden', 'ahead', 'trump', '5', '587', 'votes', 'far', 'pennsylvania', 'came', 'little', 'brighter', 'fl', 'announced', 'biden', 'got', 'sure', 'haha', 'crybaby', 'conservatards', 'forget', 'electionresults2020', 'election2020results', 'counteveryvote', 'biden']"
2909,536641,from the you can t make this up files county that provided biden win in wisconsin was kenosha county that provided biden lead in georgia was john lewis old county and john mccain gets the last laugh on trump with arizona maga trump donaldtrump election2020 joebiden,1,en,"['make', 'files', 'county', 'provided', 'biden', 'win', 'wisconsin', 'kenosha', 'county', 'provided', 'biden', 'lead', 'georgia', 'john', 'lewis', 'old', 'county', 'john', 'mccain', 'gets', 'last', 'laugh', 'trump', 'arizona', 'maga', 'trump', 'donaldtrump', 'election2020', 'joebiden']"
2911,198324,i have a theory as to why the democrats picked the looser biden as their potential president the elites have investments that have made a fortune in share prices under and if biden wins they loose a fortune with 4 more years of trump they make m more,1,en,"['theory', 'democrats', 'picked', 'looser', 'biden', 'potential', 'president', 'elites', 'investments', 'made', 'fortune', 'share', 'prices', 'biden', 'wins', 'loose', 'fortune', '4', 'years', 'trump', 'make']"
